,year,semester,week,date,day,time_of_day,start_time,end_time,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class
1881,2017,T2,1,7/26/2017,wed,afternoon,13:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,FALSE,Open,Undergraduate,211,1:00:00,126,class4,class2
1882,2017,T2,1,7/26/2017,wed,night,18:00:00,21:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Postgraduate,193,3:00:00,146,class4,class2
1883,2017,T2,1,7/25/2017,tue,afternoon,13:00:00,15:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,TRUE,On Hold;Open,Undergraduate,185,2:00:00,120,class4,class2
1884,2017,T2,1,7/24/2017,mon,morning,11:00:00,12:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,137,1:00:00,52,class3,class1
1885,2017,T2,5,8/24/2017,thu,afternoon,12:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,105,2:00:00,67,class3,class1
1886,2017,T2,2,8/1/2017,tue,morning,9:00:00,10:30:00,Central Lecture Block 8,Lecture,Faculty of Arts&Social Science,School of the Arts & Media,FALSE,Open,Undergraduate,120,1:30:00,120,class4,class2
1887,2017,T2,9,9/18/2017,mon,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,36,class2,class1
1888,2017,T2,4,8/17/2017,thu,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,194,2:00:00,78,class3,class1
1889,2017,T2,4,8/15/2017,tue,afternoon,13:00:00,15:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,TRUE,On Hold;Open,Undergraduate,185,2:00:00,65,class3,class1
1890,2017,T2,7,9/4/2017,mon,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,38,class2,class1
1891,2017,T2,7,9/4/2017,mon,morning,11:00:00,12:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,137,1:00:00,43,class2,class1
1892,2017,T2,2,7/31/2017,mon,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,119,class4,class2
1893,2017,T2,1,7/24/2017,mon,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,112,class4,class2
1894,2017,T2,6,8/28/2017,mon,morning,11:00:00,12:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,137,1:00:00,43,class2,class1
1895,2017,T2,7,9/8/2017,fri,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,Open,Undergraduate,167,2:00:00,160,class4,class2
1896,2017,T2,2,8/2/2017,wed,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Medicine,School of Medical Sciences,FALSE,Open,Undergraduate,102,2:00:00,75,class3,class1
1897,2017,T2,8,9/14/2017,thu,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,194,2:00:00,57,class3,class1
1898,2017,T2,4,8/15/2017,tue,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,FALSE,Open,Undergraduate,159,2:00:00,130,class4,class2
1899,2017,T2,4,8/17/2017,thu,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,FALSE,Open,Postgraduate,160,2:00:00,114,class4,class2
1900,2017,T2,7,9/4/2017,mon,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Postgraduate,45,2:00:00,41,class2,class1
1901,2017,T2,8,9/13/2017,wed,night,18:00:00,21:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Postgraduate,193,3:00:00,68,class3,class1
1902,2017,T2,1,7/26/2017,wed,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,TRUE,Open,Postgraduate;Undergraduate,157,2:00:00,62,class3,class1
1903,2017,T2,4,8/16/2017,wed,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,48,class2,class1
1904,2017,T2,6,8/29/2017,tue,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,FALSE,Open,Undergraduate,159,2:00:00,145,class4,class2
1905,2017,T2,2,7/31/2017,mon,afternoon,13:00:00,14:00:00,Central Lecture Block 8,Lecture,UNSW Business School,UNSW Business School,FALSE,Open,Undergraduate,145,1:00:00,105,class4,class2
1906,2017,T2,2,7/31/2017,mon,morning,11:00:00,12:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,137,1:00:00,61,class3,class1
1907,2017,T2,2,8/2/2017,wed,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,78,class3,class1
1908,2017,T2,1,7/24/2017,mon,evening,17:00:00,20:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Postgraduate,79,3:00:00,61,class3,class1
1909,2017,T2,7,9/8/2017,fri,morning,11:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,School of Chemical Engineering;School of Materials Sci & Eng,TRUE,Full;Open,Postgraduate;Undergraduate,181,3:00:00,115,class4,class2
1910,2017,T2,8,9/14/2017,thu,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,FALSE,Open,Postgraduate,160,2:00:00,72,class3,class1
1911,2017,T2,4,8/15/2017,tue,evening,15:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,TRUE,Full;Open,Postgraduate,163,1:00:00,140,class4,class2
1912,2017,T2,5,8/21/2017,mon,afternoon,14:00:00,17:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Chemical Engineering,FALSE,Open,Undergraduate,125,3:00:00,80,class3,class1
1913,2017,T2,11,10/13/2017,fri,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,226,1:00:00,40,class2,class1
1914,2017,T2,10,10/4/2017,wed,afternoon,13:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,FALSE,Open,Undergraduate,211,1:00:00,65,class3,class1
1915,2017,T2,2,7/31/2017,mon,evening,17:00:00,20:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Postgraduate,79,3:00:00,73,class3,class1
1916,2017,T2,1,7/25/2017,tue,evening,15:00:00,18:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,TRUE,Full;Open,Postgraduate,163,3:00:00,163,class4,class2
1917,2017,T2,1,7/25/2017,tue,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,FALSE,Open,Undergraduate,159,2:00:00,149,class4,class2
1918,2017,T2,2,8/2/2017,wed,night,18:00:00,21:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Postgraduate,193,3:00:00,162,class4,class2
1919,2017,T2,7,9/6/2017,wed,afternoon,13:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,FALSE,Open,Undergraduate,211,1:00:00,107,class4,class2
1920,2017,T2,2,8/1/2017,tue,afternoon,13:00:00,15:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,TRUE,On Hold;Open,Undergraduate,185,2:00:00,111,class4,class2
1921,2017,T2,9,9/18/2017,mon,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Postgraduate,45,2:00:00,36,class2,class1
1922,2017,T2,3,8/11/2017,fri,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,226,1:00:00,99,class3,class1
1923,2017,T2,5,8/25/2017,fri,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Arts&Social Science,School of the Arts & Media,FALSE,Open,Undergraduate,32,1:00:00,25,class1,class1
1924,2017,T2,11,10/10/2017,tue,morning,9:00:00,10:30:00,Central Lecture Block 8,Lecture,Faculty of Arts&Social Science,School of the Arts & Media,FALSE,Open,Undergraduate,120,1:30:00,42,class2,class1
1925,2017,T2,2,7/31/2017,mon,afternoon,14:00:00,17:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Chemical Engineering,FALSE,Open,Undergraduate,125,3:00:00,91,class3,class1
1926,2017,T2,12,10/20/2017,fri,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,226,1:00:00,33,class2,class1
1927,2017,T2,6,8/30/2017,wed,night,18:00:00,21:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Postgraduate,193,3:00:00,133,class4,class2
1928,2017,T2,2,8/2/2017,wed,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,"Sch Biol, Earth & Environ Sci;School of Petroleum Eng",TRUE,Open,Undergraduate,90,1:00:00,61,class3,class1
1929,2017,T2,1,7/26/2017,wed,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,TRUE,Full;Open,Undergraduate,197,2:00:00,140,class4,class2
1930,2017,T2,7,9/6/2017,wed,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,TRUE,Open,Postgraduate;Undergraduate,157,2:00:00,24,class1,class1
1931,2017,T2,1,7/28/2017,fri,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,226,1:00:00,99,class3,class1
1932,2017,T2,7,9/6/2017,wed,night,18:00:00,21:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Postgraduate,193,3:00:00,157,class4,class2
1933,2017,T2,7,9/6/2017,wed,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Medicine,School of Medical Sciences,FALSE,Open,Undergraduate,102,2:00:00,38,class2,class1
1934,2017,T2,10,10/4/2017,wed,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,TRUE,Open,Postgraduate;Undergraduate,157,2:00:00,36,class2,class1
1935,2017,T2,7,9/4/2017,mon,evening,17:00:00,20:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Postgraduate,79,3:00:00,46,class2,class1
1936,2017,T2,8,9/15/2017,fri,morning,11:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,School of Chemical Engineering;School of Materials Sci & Eng,TRUE,Full;Open,Postgraduate;Undergraduate,181,3:00:00,103,class4,class2
1937,2017,T2,11,10/13/2017,fri,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,Open,Undergraduate,167,2:00:00,35,class2,class1
1938,2017,T2,4,8/16/2017,wed,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,TRUE,Full;Open,Undergraduate,197,2:00:00,133,class4,class2
1939,2017,T2,1,7/26/2017,wed,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,"Sch Biol, Earth & Environ Sci;School of Petroleum Eng",TRUE,Open,Undergraduate,90,1:00:00,54,class3,class1
1940,2017,T2,8,9/13/2017,wed,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,TRUE,Full;Open,Undergraduate,197,2:00:00,26,class1,class1
1941,2017,T2,1,7/26/2017,wed,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Medicine,School of Medical Sciences,FALSE,Open,Undergraduate,102,2:00:00,83,class3,class1
1942,2017,T2,11,10/12/2017,thu,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,194,2:00:00,58,class3,class1
1943,2017,T2,11,10/12/2017,thu,afternoon,12:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,105,2:00:00,50,class2,class1
1944,2017,T2,1,7/27/2017,thu,morning,9:00:00,12:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Marketing,FALSE,Open,Undergraduate,149,3:00:00,94,class3,class1
1945,2017,T2,12,10/16/2017,mon,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Postgraduate,45,2:00:00,37,class2,class1
1946,2017,T2,1,7/27/2017,thu,afternoon,12:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,105,2:00:00,105,class4,class2
1947,2017,T2,12,10/16/2017,mon,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,32,class2,class1
1948,2017,T2,7,9/6/2017,wed,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,31,class1,class1
1949,2017,T2,8,9/11/2017,mon,afternoon,12:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,Open,Undergraduate,81,1:00:00,25,class1,class1
1950,2017,T2,6,8/30/2017,wed,morning,10:00:00,11:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,"Sch Biol, Earth & Environ Sci;School of Petroleum Eng",TRUE,Open,Undergraduate,90,1:00:00,34,class2,class1
1951,2017,T2,6,8/29/2017,tue,evening,15:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,TRUE,Full;Open,Postgraduate,163,1:00:00,103,class4,class2
1952,2017,T2,1,7/26/2017,wed,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,137,class4,class2
1953,2017,T2,1,7/24/2017,mon,afternoon,13:00:00,14:00:00,Central Lecture Block 8,Lecture,UNSW Business School,UNSW Business School,FALSE,Open,Undergraduate,145,1:00:00,82,class3,class1
1954,2017,T2,2,8/1/2017,tue,evening,15:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,TRUE,Full;Open,Postgraduate,163,1:00:00,60,class3,class1
1955,2017,T2,9,9/18/2017,mon,evening,17:00:00,20:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Postgraduate,79,3:00:00,72,class3,class1
1956,2017,T2,12,10/16/2017,mon,evening,17:00:00,20:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Postgraduate,79,3:00:00,59,class3,class1
1957,2017,T2,1,7/27/2017,thu,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,194,2:00:00,144,class4,class2
1958,2017,T2,1,7/28/2017,fri,morning,11:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,School of Chemical Engineering;School of Materials Sci & Eng,TRUE,Full;Open,Postgraduate;Undergraduate,181,3:00:00,157,class4,class2
1959,2017,T2,1,7/27/2017,thu,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,FALSE,Open,Postgraduate,160,2:00:00,160,class4,class2
1960,2017,T2,12,10/16/2017,mon,morning,11:00:00,12:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,137,1:00:00,36,class2,class1
1961,2017,T2,6,8/30/2017,wed,afternoon,13:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,FALSE,Open,Undergraduate,211,1:00:00,136,class4,class2
1962,2017,T2,2,8/1/2017,tue,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,Grad. School of Biomedical Eng,FALSE,Open,Undergraduate,159,2:00:00,141,class4,class2
1963,2017,T2,1,7/28/2017,fri,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,FALSE,Open,Undergraduate,167,2:00:00,93,class3,class1
1964,2017,T2,1,7/28/2017,fri,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Arts&Social Science,School of the Arts & Media,FALSE,Open,Undergraduate,32,1:00:00,32,class2,class1
1965,2017,T2,11,10/12/2017,thu,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,FALSE,Open,Postgraduate,160,2:00:00,92,class3,class1
1966,2017,T2,6,8/30/2017,wed,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,TRUE,Open,Postgraduate;Undergraduate,157,2:00:00,40,class2,class1
1967,2017,T2,6,8/30/2017,wed,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,FALSE,Open,Undergraduate,212,1:00:00,35,class2,class1
1968,2017,T2,6,8/30/2017,wed,afternoon,14:00:00,16:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Mech & Manf. Eng,TRUE,Full;Open,Undergraduate,197,2:00:00,122,class4,class2
1969,2017,T2,1,7/24/2017,mon,afternoon,14:00:00,17:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Chemical Engineering,FALSE,Open,Undergraduate,125,3:00:00,93,class3,class1
1970,2017,T2,6,8/29/2017,tue,morning,9:00:00,10:30:00,Central Lecture Block 8,Lecture,Faculty of Arts&Social Science,School of the Arts & Media,FALSE,Open,Undergraduate,120,1:30:00,100,class3,class2
1971,2017,T2,11,10/13/2017,fri,morning,11:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering;Faculty of Science,School of Chemical Engineering;School of Materials Sci & Eng,TRUE,Full;Open,Postgraduate;Undergraduate,181,3:00:00,87,class3,class1
1972,2017,T2,2,7/31/2017,mon,morning,9:00:00,10:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,128,1:00:00,42,class2,class1
1973,2017,T2,2,8/2/2017,wed,afternoon,13:00:00,14:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,FALSE,Open,Undergraduate,211,1:00:00,164,class4,class2
1974,2017,T2,2,7/31/2017,mon,afternoon,12:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Science,School of Psychology,FALSE,Open,Undergraduate,81,1:00:00,49,class2,class1
1975,2017,T2,2,8/2/2017,wed,evening,16:00:00,18:00:00,Central Lecture Block 8,Lecture,UNSW Business School,School of Economics,TRUE,Open,Postgraduate;Undergraduate,157,2:00:00,93,class3,class1
1976,2017,T2,6,8/30/2017,wed,morning,11:00:00,13:00:00,Central Lecture Block 8,Lecture,Faculty of Medicine,School of Medical Sciences,FALSE,Open,Undergraduate,102,2:00:00,54,class3,class1
1977,2017,T2,6,8/29/2017,tue,afternoon,13:00:00,15:00:00,Central Lecture Block 8,Lecture,Faculty of Engineering,School of Elec Eng & Telco,TRUE,On Hold;Open,Undergraduate,185,2:00:00,39,class2,class1
1978,2017,T2,6,8/31/2017,thu,morning,9:00:00,11:00:00,Physics Theatre,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,235,2:00:00,40,class2,class1
1979,2017,T2,5,8/21/2017,mon,morning,10:00:00,12:00:00,Physics Theatre,Lecture,Faculty of Science,Sch Mathematics & Statistics,TRUE,Open,Undergraduate,363,2:00:00,125,class4,class2
1980,2017,T2,2,8/2/2017,wed,morning,9:00:00,11:00:00,Physics Theatre,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,274,2:00:00,148,class4,class2
1981,2017,T2,3,8/7/2017,mon,afternoon,14:00:00,16:00:00,Physics Theatre,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,311,2:00:00,177,class4,class2
